artist,title,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
PJ Harvey,Uh Huh Her,36052,,14475729,UK & Europe,2004,0.0,13,"['LP', 'Album']",['Rock'],['Indie Rock'],"Polly Jean ""PJ"" Harvey MBE (born 9 October 1969 Bridport, Dorset, England) is an English musician and singer-songwriter.
Harvey began her career in 1988 when she joined Bristol band [a668599] as a vocalist, guitarist and saxophone player.

In January 1991, following her departure from [a=Automatic Dlamini], Polly Jean Harvey formed her own band with former bandmates [a=Rob Ellis] (drums, backing vocals) and [a344002] (bass). Harvey decided to name the trio ""PJ Harvey"" after rejecting other names as ""nothing felt right at all or just suggested the wrong type of sound"".
The trio consisted of Harvey on vocals and guitars, Ellis on drums and backing vocals, and Olliver on bass. Olliver later departed to rejoin the still-active Automatic Dlamini. He was subsequently replaced with [a=Steven Vaughan].

The band released two albums: ""[m=52561]"" (1992) and ""[m=52590]"" (1993).

The band's final tour was to support [a=U2] in August 1993, after which the trio officially disbanded.

Since that PJ Harvey started recording music solo under the same name."
Amund Maarud,Commotion,591693,,4040105,UK & Europe,2004,0.0,11,['Album'],"['Rock', 'Blues']",['Blues Rock'],"Norwegian guitarist, born 7 April 1981 in Nes, Akershus, Norway."
Haeti,"Fall, Dakota Harvest",907321,,15490206,UK,2004,0.0,11,"['Album', 'Promo']","['Rock', 'Folk, World, & Country']",[],
Daevid Allen,Divided Alien Playbax (Disk 1),10354,,512902,UK,2004,50.68,20,"['Album', 'Limited Edition']","['Rock', 'Non-Music']","['Abstract', 'Minimal', 'Experimental', 'Poetry']","Daevid Allen (born January 23, 1938, Melbourne, Victoria, Australia – died March 13, 2015, Australia) was an Australian poet, guitarist, singer, composer and performance artist. He was co-founder of the psychedelic rock groups [a152680] (in the UK, 1966) and, with his former partner [a258438], [a10346] (in France, 1967). Father of [a299554] and [a3180125]."
Maple Bee,Chasing Eva,709125,,1847352,UK,2004,86.15,22,"['Album', 'Enhanced']","['Electronic', 'Rock', 'Pop', 'Folk, World, & Country']","['Electro', 'Experimental', 'Folk']","Maple Bee is the current alias of Melanie Garside, former vocalist and songwriter with the Mediaeval Babes. She's recorded one solo album, ""Chasing Eva"", under this name and now fronts Huski."
Jimi Hendrix,The L.A. Forum Concert 2 LP,110593,,8098638,UK,2004,78.75,11,"['LP', 'Album', 'Limited Edition', 'Numbered', 'Unofficial Release', 'Stereo']","['Rock', 'Blues']",['Psychedelic Rock'],"American modern electric blues guitar virtuoso; lyricist, vocalist.
Born: 27 November 1942, Seattle, USA – Died: 18 September 1970, London, UK.

A  self-taught guitarist, Hendrix began his musical career backing such R&B greats as Ike and Tina Turner, Sam Cooke, Wilson Pickett, Little Richard, The Isley Brothers, and B.B. King. Brought to London from New York by former Animals bassist [a=Chas Chandler], Hendrix quickly established himself as the brightest new star on the burgeoning progressive rock scene of the early '60s. Along with bassist [a=Noel Redding] and drummer [a=Mitch Mitchell] he formed [url=http://www.discogs.com/artist/255672-Jimi-Hendrix-Experience-The]The Jimi Hendrix Experience[/url].

After a landmark appearance at the Monterey Pop festival, their debut album [url=http://www.discogs.com/Jimi-Hendrix-Experience-Are-You-Experienced/master/24497]Are You Experienced[/url] was released in September 1967. The album, and its 1968 successors - [url=http://www.discogs.com/Jimi-Hendrix-Experience-Axis-Bold-As-Love/master/24511]Axis: Bold As Love[/url] and the seminal blues-oriented developments of [url=http://www.discogs.com/Jimi-Hendrix-Experience-Electric-Ladyland/master/24535]Electric Ladyland[/url] - earned Hendrix international acclaim as a premier rock instrumentalist and innovator of his generation. A 'greatest hits' collection, ""Smash Hits"" (1969), and an in-concert memento of his historic Monterey appearance, ""Otis Redding / Jimi Hendrix Experience at Monterey"" (1970), followed before his untimely death. A posthumous studio album, ""The Cry Of Love"", was released in January of 1971, followed by the double album soundtrack to the documentary film ""Jimi Hendrix"" in June of 1973."
Panpipes,Panpipes Play Phil Collins,4416635,,15185694,UK,2004,78.8,20,"['Album', 'Stereo']","['Rock', 'Pop', 'Stage & Screen']","['Pop Rock', 'Soft Rock', 'Ballad', 'Soundtrack', 'Karaoke']",
Spoonidols,Unleash The Cosmic Umbilical,8093544,,16927083,UK & Europe,2004,43.05,9,['Album'],"['Electronic', 'Rock']","['Psychedelic Rock', 'Psy-Trance']","Psyche-electronic. Psychedelic project from Caernarfon, North Wales (UK) featuring Martin Young (12) ex guitarist of Caenarfon punk band DFA.
Spoonidols have featured past collaborations with ex PLP (Pep Le Pew) members Dyl Mei. Ed Holden aka Mr Phormula and drummer Dave B (2) helping out on past projects.etc...."
"Delgados, The",Universal Audio,88635,,6310085,UK & Ireland,2004,40.02,11,"['LP', 'Album']",['Rock'],['Indie Rock'],"Scottish indie rock band from Motherwell, North Lanarkshire. The band was composed of Alun Woodward (vocals, guitar), Stewart Henderson (bass), Paul Savage (drums) and Emma Pollock (vocals, guitar). Label: [l=Chemikal Underground]. Founded 1994 - split on 8th April 2005. The band reformed in June 2022 after a 17-year hiatus, keeping the same lineup."
Anemo,Anemo,1471952,,5984212,UK,2004,0.0,15,"['Album', 'Promo']","['Electronic', 'Rock']","['Alternative Rock', 'Experimental', 'Pop Rock']","Brighton, East Sussex, United Kingdom

Live band also included  Dan Partington, Erika Woodhurst, Bern Watson, Mike Kelly"
Maps,Maps DJ Mix / Juice FM Mix,366828,,6168145,UK,2004,0.0,9,"['Album', 'Mixed', 'Promo']","['Electronic', 'Hip Hop', 'Rock']","['Breakbeat', 'Freestyle']",Maps is the recording name used by Northampton-based musician James Chapman.
Colin Lloyd-Tucker,Fear Of Flying,479678,,1194251,UK & Ireland,2004,0.0,19,['Album'],"['Electronic', 'Rock']","['Psychedelic Rock', 'Experimental']","Colin Lloyd Tucker began a solo career aged 17, with 'Toybox', on which he wrote, produced and played all the instruments himself. His record releases have been infrequent, his live shows rare and his sound not easily definable. He recorded 3 albums with Matt Johnson (of 'The The') in the early eighties. Colin was also in groups Bushtucker, The Gadgets,  Jeremy's Secret and Plain Characters. Colin did not sign a major deal but on Kate Bush's ""Red Shoes"" his name mingles with Eric Clapton, Jeff Beck and Prince."
Tongues (3),Ugly,3047087,,4094710,UK & Europe,2004,0.0,13,['Album'],"['Rock', 'Pop']",['Pop Rock'],
Kalimoto,Multicore ,1078867,,15122009,UK & US,2004,40.1,11,"['Album', 'Limited Edition', 'Stereo']",['Rock'],"['Alternative Rock', 'Indie Rock']","Indie rock band from Hampshire, UK."
Amlgyfranog,Banquet Ethania,6017997,,10893118,UK,2004,0.0,1,"['Album', 'Promo']","['Hip Hop', 'Rock', 'Folk, World, & Country']",[],Welsh word for Varios Artists
Bruise (3),B,1890835,,9860940,UK,2004,43.82,11,"['Album', 'Stereo']","['Rock', 'Pop', 'Folk, World, & Country']","['Folk Rock', 'Indie Pop']","Duo from London, UK"
Hematovore,Untitled,311089,,2665496,"UK, Europe & US",2004,42.52,8,['Album'],['Rock'],['Heavy Metal'],"Progressive metal band from Auburn, Alabama, United States. Formed in 1992."
Jerry Lee Lewis,Breathless,229194,,10402714,UK,2004,0.0,14,"['Album', 'Compilation']","['Rock', 'Funk / Soul', 'Pop', 'Folk, World, & Country']","['Rock & Roll', 'Pop Rock']","Jerry Lee Lewis (born 29 September 1935 in Ferriday, Louisiana, died 28 October 2022 in DeSoto County, Mississippi, USA) was an American rock 'n' roll and country singer and piano player, also known by his nickname, [a3569531]. His most famous recordings are 'Great Balls Of Fire' and 'Whole Lotta Shakin' Goin' On', both released by Sun Records in 1957.

Inducted into Rock And Roll Hall of Fame in 1986 and Country Music Hall of Fame in 2022."
Bob Dylan,Outside The Museum,59792,,3809023,UK,2004,155.03,27,"['Album', 'Unofficial Release']","['Rock', 'Folk, World, & Country']","['Country Rock', 'Acoustic']","Born: May 24, 1941, Duluth, Minnesota, USA; singer, songwriter, ""song and dance man"".
Inducted into Songwriters Hall of Fame in 1982 and the Rock And Roll Hall of Fame in 1988 (Performer). Winner of the 2016 Nobel Prize in literature.
His first marriage was to [url=https://www.discogs.com/artist/2277063-Sarah-Dylan]Sara Dylan[/url] (November 1965 - divorced June 1977), together they have five children, including [a=Jesse Dylan] and [a=Jakob Dylan]. His second marriage was to [a=Carolyn Dennis] (4 June 1986 - divorced 7 August 1990)."
Noel Gallagher,The Acoustic Radio Sessions,5452,,6599676,UK & Europe,2004,0.0,19,"['Album', 'Unofficial Release']",['Rock'],"['Alternative Rock', 'Britpop', 'Acoustic', 'Indie Rock']","Guitarist and singer, b. May 29, 1967 Longsight, Manchester, England.  Best-known as lead guitarist and songwriter with Manchester group Oasis, he has also collaborated with numerous artists in the dance field, notably Chemical Brothers with whom he recorded the UK number one hit ""Setting Sun"".

On August 28, 2009, Noel announced that he was leaving Oasis. In July 2011 he held a press conference announcing the new group [a2384642].

Brother of [a53887].

Used to be an [a=Inspiral Carpets] roadie before he was famous."
The Dandy Warhols,Welcome To The Monkey House / Thirteen Tales From Urban Bohemia,115802,,12619903,UK & Europe,2004,104.5,28,['Album'],['Rock'],['Alternative Rock'],"American alternative rock group founded in 1994 in Portland, Oregon.

Current line-up:
Courtney Taylor-Taylor (1994–present): vocals, guitar
Peter Holmström (1994–present): guitar
Zia McCabe (1994–present): keyboards
Brent DeBoer (1998–present): drums

Past members:
Eric Hedford (1994–1998): drums"
Dani Marie,I Want Diamonds,5047650,,30083295,UK & US,2004,0.0,12,"['Album', 'Promo']","['Rock', 'Pop']",['Pop Rock'],
Tom Jones,The Collection,51039,,14210333,UK,2004,61.8,21,"['Album', 'Compilation', 'Special Edition', 'Stereo']","['Rock', 'Funk / Soul', 'Pop']",[],"Tom Jones, OBE (born 7 June 1940, Treforest, Pontypridd, Glamorgan, Wales) is a Welsh singer.

In 1962, he became the frontman for [a5350229], a Welsh beat group and recorded 4 demo tracks in the football changing rooms at Pontypridd YMCA, known as the ""bathroom session"". In 1963, as Tommy Scott & The Playboys, they recorded 7 demos for the producer [a226551]. In 1964, the then Tommy Scott & The Squires, met [a276718], who became Tom's manager from 1964-1986. Capitalizing on the popularity of the [a325671] film [i]Tom Jones[/i] (1963), Mills made the decision to rename Jones. Mills also wrote and scored the first of Jones' many Transatlantic top 10 hits, ""It's Not Unusual"". By the end of the 1960s, Jones was a top 5 all-time Las Vegas headliner (1968-2010) and was playing sold out venues around the world.

From 1969 until 1971, Jones had an internationally successful television show, [i]This Is Tom Jones[/i]. Though his record sales tailed off during the mid-1970s, peaking in 1971 with his only US No. 1 hit, ""She's A Lady"", he remained a huge draw as a live performer. In 1970, Jones was the first solo performer to sell out [l240090]. In 1979, he made his acting debut and starred in the made-for-TV movie, [i]Pleasure Cove[/i]. A decade earlier, a press release was issued about a possible film starring Jones and [a27518] but this project was never realized.

In 1986, Gordon Mills died and Jones' son [a1933944] became his manager. In 1987, Jones returned to the UK and quickly re-established himself as a recording artist with a song that reached No. 2, ""A Boy From Nowhere"" (from the unstaged musical ""Matador""). In 1988, he made his ""comeback"", collaborating with [a7142] on ""Kiss"", written by [a28795]. It proved a worldwide hit and won an MTV award.

The 1990s proved Jones' versatility as he collaborated with numerous well known artists, culminating with the 1999 album ""Reload"". It reached No. 1 in the UK (in both 1999 and 2000) and was awarded album of the year and became his biggest selling album to date (as of 2016). This was achieved without any US sales, as the album was not released in the US due to collaborating artist copyright restrictions. Jones was appointed an Officer of the Order of the British Empire (OBE) in 1999 and knighted in 2006 for his services to music. In 2009, Jones headlined UK's Glastonbury Festival.

With worldwide sales topping 400 million and counting, Tom Jones ranks among the top 10 biggest selling artists of all time.

After nearly 60 years of marriage, his wife, Lady Melinda Rose Woodward passed away in April, 2016."
